"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.223058133218786","2.05548592827715","0.186907630522088","17.063550036523","21.1851377322229","-3.85780885780886","-1.65549252191851","-5.8744394618834","-0.418781725888325","6.16194331983806","12.9139314369073","6.81314994968132","27.1368352788586","-6.8287271729666","-14.0750555726085","16.9490560127574","7.81642871198372","-4.68763897846137","-8.80493563521364","8.92046662114826","-17.5903165005139","0.664175810874169","-0.41563759901472","7.61167220218679","18.5057800383246","-12.0331802180755","9.97445509242156","7.46525460335853","-0.907264204095974","0.92339797912293","5.25337330818787","4.39982167334802","-2.21528256776249","6.29436798220279","4.30348689635655","7.00058502573112","",
"Africa Eastern and Southern","AFE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.1572443889003","0.869542111810275","0.46051380610881","0.25926360442117","1.22070164151555","0.390028947579606","0.244498218972579","0.0501022695270685","0.0575550797802733","-0.140234232687554","0.222564448641558","0.160088798034153","0.309649873316456","0.107663166025844","0.38323342307924","-0.186576709091558","0.121748111363932","0.125102913101887","0.222186289407228","0.105032215280578","0.20033862579463","0.238738878228628","0.159402627685065","0.356694643477347","0.498152588117323","0.996373908131284","0.784513442203809","2.04486199924953","1.57045824990977","2.40566562281132","1.53378731582542","4.77398520168772","2.4718013611048","2.4607828032451","1.84013978630752","2.04187001482967","1.27283831578655","2.47277481202952","3.21687232635879","2.62839062233297","1.66923214011641","1.88480520395426","2.58896496238031","2.23760814788367","2.82812491951401","3.19580468725573","2.01777907019169","1.07635268302634","1.33774652990006","1.49720664677337","1.48145461015714","5.03847314502437","1.71826973262473","",
"Afghanistan","AFG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00482760061734038","0.0241685679088889","1.30694987042884","1.27849325196424","3.577104200584","4.36867310434287","3.41377297323201","1.93570171391636","0.45536044478174","0.45188914562189","1.20311798981139","0.293025179616803","0.285440893554571","0.239801184405551","0.209664794672203","0.88400046336123","0.516606084523093","0.274796791572807","0.661572217787196","0.124495985291258","0.0649939571808755","0.144401057184784","","",
"Africa Western and Central","AFW","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.78381582372485","1.88314250582706","1.90717854424226","1.75600927069942","1.05062290749893","1.69519315117017","0.890523519765228","1.08654624530594","0.959248926429926","0.813937681094727","-0.189816836786438","0.541731372153302","0.448417512698527","0.508003656572333","0.258311344023697","0.648476864102233","0.187143245926945","0.924280885381887","0.875345483448096","2.47188337363857","0.867590631697228","0.644635842604954","0.974829349226844","1.35504684129203","1.77324943714945","0.456338364784176","0.45029336053015","0.588387311517538","0.640878517324697","1.71440938770445","1.80110687044186","2.15744298579356","2.46709904705685","2.54232998346929","1.81715621410816","2.96986325059525","2.31745565801157","2.79817876679339","2.87310310903068","3.57086889703732","3.18906931835046","3.59131357997848","2.83446696779716","2.29662647784816","1.85538770119738","2.03325153169353","2.01349647182192","2.57563495797159","2.0167989292626","1.51137615770493","1.44881097459466","2.00847835571679","1.73845357538284","",
"Angola","AGO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.13775510204082","3.84248635894411","8.52963042363456","2.76275953957723","5.36335205404773","17.1211758189217","40.1672485630423","9.62386615038711","24.0090757001341","11.4061919077418","20.0810144391158","9.32923929577731","-3.52665717856752","-0.072000996349673","-1.36876239523004","1.89631389674864","3.13666068307167","-3.85111149953586","-2.70487323645008","-1.14376777921663","-5.3801309953635","2.69000564690096","11.0813390258994","-0.340242828705014","-10.0383767819736","-8.12589110876485","-5.78081314286635","-3.84826398729864","-6.54854227564072","-6.32056384328187","",
"Albania","ALB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","3.06666159864896","4.89321210624299","2.81772379080922","2.92548596657615","2.8159410758197","2.1031528051092","1.76789579262462","1.28264133419298","4.10877595525929","5.28543275433979","3.10482707446756","3.17270817814522","4.75017450889019","3.25976769159645","3.65485134325294","6.10897966213633","9.6820708554375","11.1706432450789","9.13813124439238","8.13533613546751","7.45135495532692","9.81628458243044","8.69303872198522","8.69053394301893","8.80509197849022","7.85544826704409","7.9463556997158","7.79792048386519","7.05509220945392","6.79614080368671","7.61975588479581","",
"Andorra","AND","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.20706625634838","0.113503332928717","0.465775061899174","-0.910733133069252","-2.31742529717181","0.905166652857007","0.196812405696775","0.391706115334347","0.247264078928406","-0.0398738534788525","-0.680969293516665","1.48622385210644","2.63746553521887","1.33392260025432","1.46949169799677","0.481610562183659","0.592857226428078","0.00262999901521129","0.389205060762697","0.294517879335078","0.479833167783681","0.457961254194472","0.750449041540033","0.912930908300845","0.991414977754082","0.0583813231207006","0.643950314790822","1.46530430373786","1.61567221830828","0.460098251097459","0.504889618622052","1.19944733727173","0.828204528910288","1.7649303810418","2.17272119167798","3.17991918739127","3.98603108128606","3.81757230551376","2.59824406346066","2.23046681698968","2.11894879869671","1.3235575462329","1.56085290007724","1.26090937094516","0.868303974863404","0.86073111483711","1.93174522733151","1.22720615633391","1.54897716973971","1.22517218507709","1.30731894533632","2.16582995375491","2.15587869416761","",
"United Arab Emirates","ARE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.13413277323367","0.738381451139695","0.742710556011177","0.0805909635457781","0.013989607381509","0.108350617107457","0.257271594791379","0.451274583969913","0.164537297435794","0.20681708788172","0.223949268488845","-0.0343377746365328","0.203892014116107","0.106393607647695","0.407195240980733","-0.544187526835552","0.324685539041065","0.128404884092042","0.520707068990223","0.0935487850536073","-0.228435309603761","0.0503179637301319","0.239162943469002","0.72147194906954","0.105319789259975","0.608195467069962","0.408474866706161","0.294815985875101","0.340485312002994","-1.16683578609984","-0.485281532912816","1.14589216998935","0.0867813662286139","3.42266271338375","6.76715211324682","6.03481603902022","5.76543753223521","5.500439718392","1.6048746087372","0.44736736387376","2.93040987411236","1.98210834053066","2.48736336342261","2.43989565729138","2.67360384793242","2.30933522463799","2.6011196907891","2.65141548152326","2.43186975978915","4.27633945793619","5.6898437912909","4.9778844320927","4.48396196582957","",
"Argentina","ARG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.16896520230158","0.237192130683255","1.03939679547597","0.540419266633948","-0.0174264860300956","0.903661918568007","1.34151714709347","1.29887904052817","1.28557885422783","1.9367945155154","1.17980281165114","1.411953029158","2.17392758974997","2.55320340608332","3.12787793868196","2.43876896154487","8.46058217133806","3.66579059535379","0.806164134759348","2.19895819502207","1.29481086883944","2.5050175164097","2.64935441452167","2.38106854489628","2.25129423568361","2.68990096507093","1.20643922647566","2.67516171886537","2.04465997872008","2.80667189982932","1.77920553648531","0.962406650325519","1.97713461784426","0.584748941173009","1.78936504083807","2.23253157689253","1.48500687570697","1.26616924308721","1.41479889665723","2.44137723872318","",
