candidate_name,party,age,state,criminal_cases,education,total_assets,liabilities,year
Sri Rama Chandra Singareddy,BJP,50,Andhra Pradesh,0,Graduate,84971019,15886451,2019
Sridhar Kotagiri,YSRCP,46,Andhra Pradesh,0,Graduate Professional,0,0,2019
Srinivas Duvvada,YSRCP,52,Andhra Pradesh,13,Post Graduate,52821196,25848939,2019
Srinivas Kesineni,TDP,53,Andhra Pradesh,0,10th Pass,808152415,512332955,2019
Srinivasa Rao Sangisetti,Pyramid Party of India,50,Andhra Pradesh,0,Illiterate,6835000,200000,2019
Sunil Kumar Chalamalasetty,TDP,49,Andhra Pradesh,0,Post Graduate,253266524,18310000,2019
Surabhi Devasahayam,IUML,47,Andhra Pradesh,0,8th Pass,0,0,2019
Suresh Babu Nandigam,YSRCP,43,Andhra Pradesh,0,8th Pass,4158610,269000,2019
Swamula Subrahamanyam,Jana Jagruti Party,50,Andhra Pradesh,0,Graduate,2100000,870000,2019
T. Beechupally,IND,26,Andhra Pradesh,0,Graduate,192000,0,2019
Taadi Veera Jagadeeshwari,Pyramid Party of India,65,Andhra Pradesh,0,5th Pass,286242307,318680,2019
Talari Rangaiah,YSRCP,48,Andhra Pradesh,1,Doctorate,0,0,2019
Thoganti Sreenivasulu,BJP,44,Andhra Pradesh,0,Graduate Professional,19563101,2920000,2019
Thumati Ravi,All Peoples Party,46,Andhra Pradesh,0,Post Graduate,3418000,0,2019
Ullagi David Jayakumar,Hardam Manavtawadi Rashtriya Dal,61,Andhra Pradesh,0,Doctorate,131900,0,2019
Umar Basha Shaik,IND,29,Andhra Pradesh,0,Graduate Professional,15008000,2000000,2019
V Siva Rama Krishna,Jana Jagruti Party,55,Andhra Pradesh,0,10th Pass,0,0,2019
V.V. Lakshmi Narayana,Janasena Party,53,Andhra Pradesh,0,Post Graduate,86465496,0,2019
Vadde Kasinath,IND,28,Andhra Pradesh,0,Others,1054611,350000,2019
Vadlamuri Krishna Swaroop,Dalita Bahujana Party,46,Andhra Pradesh,0,Post Graduate,16500,0,2019
Valluru Venkateswara Rao,Pyramid Party of India,78,Andhra Pradesh,0,Graduate,21825290,1200000,2019
Vampuru Gangulaiah,Janasena Party,49,Andhra Pradesh,3,10th Pass,0,0,2019
Vanga Geetha Viswanatham,YSRCP,55,Andhra Pradesh,0,Post Graduate,202528594,34416878,2019
Vangala Parameswara Reddy.,IND,40,Andhra Pradesh,3,10th Pass,2300000,2500000,2019
Vasamsetty Venakta Ramana,AIFB,Unknown,Andhra Pradesh,0,10th Pass,4850000,2170000,2019
Venkata Sivarama Raju Vetukuri,TDP,48,Andhra Pradesh,1,Graduate,60940339,0,2019
Venkata Trindha Rao Veluri,IND,52,Andhra Pradesh,0,Graduate Professional,0,0,2019
Venkatesan Baburao,India Praja Bandhu Party,34,Andhra Pradesh,0,Graduate,850000,0,2019
Venkatesh Vepuri,IND,32,Andhra Pradesh,0,10th Pass,41836,0,2019
Venu Gopal Rachineni,IND,39,Andhra Pradesh,0,10th Pass,3100000,200000,2019
Venu Kollapu,IND,41,Andhra Pradesh,1,Graduate,1330000,900000,2019
Vijaya Lakshmi Chalapaka,IND,39,Andhra Pradesh,0,Graduate,0,0,2019
Viruvuru Sudhakar,Vishwa Jana Party,36,Andhra Pradesh,0,Graduate Professional,1117000,500000,2019
Viswa Prasad Yadav Sankireddy,IND,51,Andhra Pradesh,0,Post Graduate,4165000,0,2019
Vyricherla Kishore Chandra Suryanarayana Deo,TDP,72,Andhra Pradesh,0,Post Graduate,65729020,0,2019
Yalla Venkata Rama Mohana Rao,BJP,46,Andhra Pradesh,1,Graduate,107992410,18424937,2019
Yanamadala Venkata Suresh,IND,50,Andhra Pradesh,0,Graduate,0,0,2019
Yarlagadda Rama Mohana Rao,Bahujan Maha Party,56,Andhra Pradesh,0,12th Pass,10086000,0,2019
Yeduguri Sandinti Avinash Reddy,YSRCP,34,Andhra Pradesh,4,Post Graduate,186969794,22833319,2019
Yella Rao Siyyadula,IND,37,Andhra Pradesh,0,12th Pass,57000,0,2019
Yella Venugopal Rao,Nava Samaj Party,63,Andhra Pradesh,0,Post Graduate,1000000,200000,2019
Bandey Mili,JD(S),38,Arunachal Pradesh,0,12th Pass,12720974,0,2019
C. C. Singpho,IND,68,Arunachal Pradesh,0,Graduate,27303830,0,2019
Jarjum Ete,JD(S),56,Arunachal Pradesh,0,Post Graduate,38265000,0,2019
Jomin Nyokir Kara,AIFB,38,Arunachal Pradesh,0,Graduate,23990000,0,2019
Khyoda Apik,NPP,42,Arunachal Pradesh,1,12th Pass,0,0,2019
Kiren Rijiju,BJP,47,Arunachal Pradesh,0,Graduate Professional,15279000,0,2019
Lowangcha Wanglat,INC,69,Arunachal Pradesh,0,Graduate,353530297,4168771,2019
Mongol Yomso,Peoples Party of Arunachal,47,Arunachal Pradesh,0,12th Pass,10452925,0,2019
Nabam Tuki,INC,51,Arunachal Pradesh,1,Graduate,1002950534,204955775,2019
Rumak Jomoh,IND,32,Arunachal Pradesh,0,Graduate Professional,0,0,2019
Subu Kechi,Peoples Party of Arunachal,45,Arunachal Pradesh,0,Graduate Professional,1955000,0,2019
Tapir Gao,BJP,54,Arunachal Pradesh,0,Post Graduate,136628259,0,2019
Abdul Aziz,NPP,60,Assam,0,Graduate,3594488,0,2019
Abdul Khaleque,INC,44,Assam,0,Post Graduate,7398753,2703693,2019
Abu Taher Bepari,INC,52,Assam,1,Post Graduate,37395652,2210543,2019
Ainul Haque,Asom Jana Morcha,36,Assam,0,10th Pass,2000000,0,2019
Ajoy Kumar Sarkar,AIFB,64,Assam,0,12th Pass,0,0,2019
Alakesh Roy,Hindusthan Nirman Dal,39,Assam,0,Graduate,2540000,0,2019
Alimuddin Ahmed,IND,47,Assam,0,Post Graduate,7373200,2914356,2019
Amiya Kumar Handique,CPI(M),65,Assam,0,Post Graduate,633000,0,2019
Anamika Sarkar,IND,43,Assam,0,Post Graduate,6200000,0,2019
Anil Borgohain,INC,51,Assam,0,10th Pass,0,0,2019
Anup Pratim Borbaruah,NCP,51,Assam,0,Post Graduate,547573,0,2019
Anupam Singha,IND,34,Assam,0,12th Pass,190360,0,2019
Apurba Saikia,IND,44,Assam,0,Graduate,613735,0,2019
Arbin Kumar Boruah,IND,34,Assam,0,10th Pass,5857886,0,2019
Arfan Ali,IND,37,Assam,0,12th Pass,0,0,2019
Aroon Barooa,Purvanchal Janta Party (Secular),62,Assam,0,Post Graduate,703000,0,2019
Arup Kalita,CPI,51,Assam,0,Graduate Professional,2519069,0,2019
Ashahak Ali Dewan,AITC,65,Assam,0,Graduate,1360000,0,2019
Ashitava Dutta,IND,44,Assam,0,Post Graduate,460000,202952,2019
Ashutosh Bhattacharjee,IND,42,Assam,0,10th Pass,0,0,2019
Azgor Ali,Purvanchal Janta Party (Secular),38,Assam,0,10th Pass,950000,0,2019
Badruddin Ajmal,AIUDF,63,Assam,7,Post Graduate,788064044,10159381,2019
Badrul Islam Barbhuiya,AIFB,44,Assam,0,Graduate,2636943,0,2019
Bhaben Baruah,NPP,59,Assam,1,12th Pass,17339652,0,2019
Bhadreswar Barman,National Republican Congress,45,Assam,0,12th Pass,0,0,2019
Bhubaneswar Kalita,INC,67,Assam,0,Post Graduate,126699173,0,2019
Bhupen Narah,Voters Party International,56,Assam,0,Post Graduate,746500,0,2019
Bijoy Kumar Tiru,IND,68,Assam,0,Graduate,4136542,100000,2019
Biraj Deka,CPI(M),26,Assam,0,Post Graduate,1533900,248000,2019
Biren Singh Engti,INC,76,Assam,0,Post Graduate,0,0,2019
Bobbeeta Sharma,INC,52,Assam,0,Post Graduate,162399812,17591733,2019
Chandan Das,AITC,27,Assam,0,12th Pass,1850000,0,2019
Charan Iswary,Purvanchal Janta Party (Secular),39,Assam,0,10th Pass,565596,25000,2019
Chitralekha Das,SUCI(C),64,Assam,0,Graduate Professional,2270544,0,2019
Dilip Moran,Assam Dristi Party,52,Assam,0,12th Pass,0,0,2019
Dr. Avijit Chakraborty,Bharatiya Gana Parishad,49,Assam,0,Graduate Professional,1271260,0,2019
Dr. Faruk Ahmed Bhuyan,IND,40,Assam,0,Others,9272500,200000,2019
Dr. Titus Bhengra,Bahujan Mukti Party,60,Assam,0,Doctorate,910903,0,2019
Gandheswar Mochahari,Voters Party International,47,Assam,0,12th Pass,1150000,0,2019
Gaurav Gogoi,INC,36,Assam,0,Post Graduate,0,0,2019
Hem Kanta Miri,SUCI(C),37,Assam,0,Graduate Professional,256271,0,2019
Hiralal Rabidas,IND,43,Assam,0,8th Pass,5453171,0,2019
Hitabrata Roy,AITC,76,Assam,0,Graduate Professional,3365000,0,2019
Holiram Terang,Autonomous State Demand Committee,61,Assam,0,Graduate,53785471,5000000,2019
Horen Sing Bey,BJP,49,Assam,2,Graduate,0,0,2019
Israil Nanda,IND,62,Assam,0,10th Pass,8797182,1004704,2019
Jayanta Kumar Kalita,IND,41,Assam,0,Graduate,4160000,155000,2019
Johirul Islam Khan,Purvanchal Janta Party (Secular),36,Assam,0,Graduate,478362,0,2019
Junmoni Devi Khaund,IND,43,Assam,0,Post Graduate,344270772,131643595,2019
Kamala Raj Konwar,NPP,60,Assam,0,10th Pass,0,0,2019
Kanak Gogoi,CPI,42,Assam,0,Post Graduate,23894,0,2019
Kazi Nekib Ahmed,IND,60,Assam,0,Graduate,17022000,0,2019
Kripanath Mallah,BJP,46,Assam,0,Graduate,1871040,0,2019
Kumar Deepak Das,Asom Gana Parishad,66,Assam,1,Graduate Professional,23701000,1032000,2019
Lienkhochon,NPP,39,Assam,0,8th Pass,0,0,2019
M.G.V.K. Bhanu,INC,60,Assam,0,Post Graduate,82846198,0,2019
Mahendra Bhuyan,NCP,67,Assam,2,Graduate,6304000,0,2019
Mahendra Orang,Voters Party International,41,Assam,0,10th Pass,40000,0,2019
Mamoni Sarma,Purvanchal Janta Party (Secular),55,Assam,0,10th Pass,61000,0,2019
Mani Ram Basumatari,Hindusthan Nirman Dal,41,Assam,0,10th Pass,0,0,2019
Manoj Sharma,AITC,45,Assam,5,10th Pass,7300018,1833258,2019
Matiar Rahman,The National Road Map Party of India,35,Assam,0,10th Pass,503696,0,2019
Md Ambaz Uddin,IND,51,Assam,0,10th Pass,100000,0,2019
Md. Hariqul Islam Bhuyan,Asom Jana Morcha,51,Assam,0,Graduate Professional,3820000,0,2019
Md. Nurul Huda Imdadul Islam Saikia,IND,51,Assam,0,Graduate,0,0,2019
Mehbubar Rahman,RPI(A),46,Assam,0,10th Pass,490400,0,2019
Mir Hussain Sarkar,IND,28,Assam,0,Graduate,168201,359305,2019
Mohendra Chandra Das,IND,44,Assam,0,8th Pass,162949,0,2019
Moni Madhab Mahanta,Asom Gana Parishad,41,Assam,0,Post Graduate,2750757,0,2019
Naba Kumar Sarania,IND,50,Assam,5,12th Pass,0,0,2019
Nandita Nag,IND,47,Assam,0,Post Graduate,10558481,6000000,2019
Nazia Yasmin Mazumdar,NPP,38,Assam,0,Graduate Professional,11172625,1680213,2019
Nazmul Haque Laskar,IND,48,Assam,0,10th Pass,519748,0,2019
Nikhil Ranjan Das,Hindusthan Nirman Dal,50,Assam,0,10th Pass,1000000,0,2019
Nripen Das,Bharatiya National Janta Dal,45,Assam,0,10th Pass,0,0,2019
Nurul Islam Choudhury,AITC,67,Assam,0,Graduate Professional,6623252,120410,2019
Paban Singh Ghatowar,INC,67,Assam,0,Graduate,57488181,0,2019
Pallab Lochan Das,BJP,41,Assam,0,Graduate,14445139,0,2019
Pankaj Das,Swarna Bharat Party,48,Assam,0,Post Graduate,59950517,2975976,2019
Parikshit Roy,IND,48,Assam,0,10th Pass,0,0,2019
Partha Pratim Baruah,Voters Party International,30,Assam,0,Post Graduate,67050,0,2019
Pradan Baruah,BJP,53,Assam,0,12th Pass,14307978,5839285,2019
Pradyut Bordoloi,INC,59,Assam,0,Post Graduate,74143272,4011152,2019
Pramila Rani Brahma,Bodoland Peoples Front,69,Assam,0,Graduate,44714985,0,2019
Pranabjyoti Das Rajbonshi,NPP,45,Assam,0,Post Graduate,0,0,2019
Prasanjit Kumar Das,IND,32,Assam,0,10th Pass,496809,0,2019
Probash Chandra Sarkar,SUCI(C),47,Assam,0,12th Pass,143000,0,2019
Probhu Lal Vaisnava,IND,44,Assam,0,12th Pass,1900000,324000,2019
Prodeep Kumar Daimary,IND,55,Assam,0,Post Graduate,1035500,0,2019
Puran Lal Goala,IND,29,Assam,0,10th Pass,0,0,2019
Queen Oja,BJP,67,Assam,0,Graduate,630219570,34034178,2019
Rabindra Chandra Das,IND,52,Assam,0,8th Pass,90000,0,2019
Radheshyam Biswas,AIUDF,66,Assam,0,12th Pass,12170204,0,2019
Rafiqul Islam,AIUDF,44,Assam,2,Doctorate,3389683,430436,2019
Raj Kumar Duwara,AIFB,53,Assam,0,10th Pass,0,0,2019
Rajdeep Roy,BJP,48,Assam,0,Post Graduate,29901767,6976701,2019
Rajesh Narzary,Voters Party International,45,Assam,0,12th Pass,1257550,0,2019
Rajib Kakati,Hindusthan Nirman Dal,46,Assam,0,Graduate,6786796,2095250,2019
Raju Das,IND,43,Assam,0,Graduate,717404,0,2019
Ram Bahadur Sunar,NPP,50,Assam,0,Graduate Professional,0,0,2019
Rameswar Teli,BJP,48,Assam,0,10th Pass,4370067,0,2019
Ramnarayan Suklabaidya,IND,59,Assam,0,5th Pass,100000,0,2019
Ranjoy Kr. Brahma,IND,30,Assam,0,Post Graduate,102438,0,2019
Ratul Kumar Choudhury,SP,47,Assam,0,Graduate,2441699,300000,2019
Rejaul Karim,RPI(A),36,Assam,0,10th Pass,0,0,2019
Ribulaya Gogoi,AITC,38,Assam,0,Graduate,1119987,585,2019
Rubi Neog,National Republican Congress,40,Assam,0,Graduate,167000,0,2019
Rubul Buragohain,IND,43,Assam,0,10th Pass,103362,30000,2019
Rukunur Zaman,IND,41,Assam,0,8th Pass,1290000,0,2019
Sabda Ram Rabha,INC,50,Assam,0,Graduate Professional,0,0,2019
Sabindra Das,IND,48,Assam,0,Literate,128684,0,2019
Sadek Ali,RPI(A),48,Assam,2,10th Pass,2773226,0,2019
Sahadeb Das,AITC,54,Assam,1,Post Graduate,427137,0,2019
Saiful Islam Choudhury,Asom Jana Morcha,52,Assam,0,Graduate Professional,9421596,1264426,2019
Saniara Parbin,Voters Party International,29,Assam,0,Graduate,0,0,2019
Santanu Mukherjee,Bharatiya Gana Parishad,44,Assam,0,Graduate,1205081,0,2019
Satyajit Das,IND,35,Assam,0,10th Pass,80000,50000,2019
Shajahan Sheikh,Voters Party International,49,Assam,0,Post Graduate,513496,0,2019
Shree Diganta Kumar Saikia,Hindusthan Nirman Dal,48,Assam,1,10th Pass,16212412,0,2019
Shri Dilip Saikia,BJP,45,Assam,0,Graduate,0,0,2019
Shukur Ali,IND,26,Assam,0,12th Pass,250000,0,2019
Shuvadip Datta,IND,53,Assam,0,12th Pass,7370000,500000,2019
Shyam Deo Kurmi,SUCI(C),66,Assam,0,Post Graduate,4731177,0,2019
Smt. Sushmita Dev,INC,46,Assam,1,Post Graduate,106707145,19405127,2019
Sri Bhaskar Sarmah,IND,33,Assam,0,12th Pass,0,0,2019
Sri Biren Basak,Bharatiya Gana Parishad,44,Assam,0,12th Pass,10286450,2187142,2019
Sri Jiten Gogoi,IND,57,Assam,1,8th Pass,90303570,1100000,2019
Sri Rupak Sharma,BJP,46,Assam,0,Graduate,62717347,7224404,2019
Sri Shankha Sinha,IND,46,Assam,0,12th Pass,779928,93540,2019
Sudhendu Mohan Talukdar,AITC,43,Assam,0,Graduate,0,0,2019
Sukanta Mazumdar,Bharatiya Gana Parishad,36,Assam,0,12th Pass,328914,68000,2019
Surat Jaman Mondal,SUCI(C),64,Assam,0,Graduate,1661652,0,2019
Sushanta Borgohain,INC,44,Assam,0,Graduate,21516244,0,2019
Swarnalata Chaliha,SUCI(C),44,Assam,0,Post Graduate,32900,0,2019
Swarup Das,INC,37,Assam,1,Graduate,0,0,2019
Topon Kumar Gogoi,BJP,50,Assam,0,Post Graduate,12597461,455398,2019
Ubaidur Rahman,Asom Jana Morcha,36,Assam,0,5th Pass,2690160,0,2019
Upamanyu Hazarika,IND,53,Assam,0,Graduate Professional,64530377,2602358,2019
Urkhao Gwra Brahma,"United Peoples Party, Liberal",56,Assam,0,Graduate,15108266,0,2019
Utpal Borgohain,IND,62,Assam,0,Graduate,0,0,2019
Uttam Kumar Ray,IND,36,Assam,1,Graduate,63245,0,2019
Zabed Islam,Asom Gana Parishad,51,Assam,0,Graduate,12133685,1391293,2019
Zakir Hussain,IND,43,Assam,0,Graduate,4185000,0,2019
Ziabur Rahman Khan,IND,36,Assam,2,10th Pass,2227138,193616,2019
A M Izharul Haque,Sathi Aur Aapka Faisala Party,43,Bihar,0,Post Graduate,854501,0,2019
Aakash Kumar,Rashtriya Lok Samta Party,27,Bihar,0,12th Pass,25867226,0,2019
Abdul Ajij,IND,69,Bihar,2,8th Pass,435000,0,2019
Abdul Bari Siddiqui,RJD,67,Bihar,0,12th Pass,21127716,911152,2019
Abdul Wahid Khan,IND,69,Bihar,1,10th Pass,0,0,2019
Abdur Rahman,Peoples Party of India (Democratic),56,Bihar,0,12th Pass,276540,40000,2019
Abha Rai,IND,26,Bihar,0,8th Pass,5396670,680000,2019
Abhay Kumar Sharma,IND,45,Bihar,0,Doctorate,10245902,0,2019
Abhijit Kumar Singh,IND,58,Bihar,1,12th Pass,30046633,900000,2019
Abhiram Priyadarshi,IND,30,Bihar,0,10th Pass,0,0,2019
Abhishek Kumar,IND,41,Bihar,0,Post Graduate,5082500,0,2019
Abhishek Priyadarshi,IND,37,Bihar,0,12th Pass,9709948,4070000,2019
Abubakar Rahmani,IND,30,Bihar,0,Post Graduate,757606,0,2019
Abul Kalam Khan,IND,44,Bihar,0,8th Pass,6533000,1078000,2019
Aditya Pradhan,Peoples Party of India (Democratic),40,Bihar,0,Post Graduate,0,0,2019
Ajay Kumar,CPI(M),49,Bihar,3,Post Graduate,9481398,50000,2019
Ajay Kumar,Bhartiya Dalit Party,31,Bihar,1,Post Graduate,64000,0,2019
Ajay Kumar Mandal,JD(U),41,Bihar,0,8th Pass,6801126,5364747,2019
Ajay Kumar Sinha,IND,57,Bihar,0,Graduate,3859000,160000,2019
Ajay Nishad,BJP,50,Bihar,1,Graduate,0,0,2019
Ajay Paswan,SHS,46,Bihar,2,Graduate,9352000,0,2019
Ajit Kumar,JMM,36,Bihar,0,10th Pass,2191000,600000,2019
Ajitansh Gaur,IND,30,Bihar,0,Post Graduate,95536,0,2019
Akhilesh Kumar,Asli Deshi Party,44,Bihar,0,12th Pass,18233000,0,2019
Akhtarul Iman,All India Majlis-E-Ittehadul Muslimeen,55,Bihar,4,Post Graduate,0,0,2019
Ali Azhar Ansari,Maanavvaadi Janta Party,60,Bihar,0,10th Pass,3035000,15000,2019
Alimuddin Ansari,AAP,64,Bihar,0,10th Pass,3677032,105000,2019
Allamaa Shiblee Nomani Halami,IND,51,Bihar,0,10th Pass,121000,0,2019
Amar Kumar,IND,31,Bihar,1,Literate,4300000,0,2019
Amarjeet Kumar,IND,34,Bihar,4,12th Pass,0,0,2019
Amarjit Patel,IND,38,Bihar,0,Graduate,12545972,634728,2019
Amarjit Prasad,IND,41,Bihar,0,10th Pass,1066095,0,2019
Amarnath Yadav,CPI(ML)(L),54,Bihar,12,Literate,8089901,0,2019
Amit Chaudhary,IND,42,Bihar,9,10th Pass,31837493,0,2019
Amit Kumar Gupta,IND,30,Bihar,0,12th Pass,0,0,2019
Amit Vikram,Jantantrik Vikas Party,39,Bihar,0,10th Pass,2997200,350000,2019
Amrendra Kumar Yadav,Pragatishil Samajwadi Party (Lohia),46,Bihar,1,Post Graduate,3256028,0,2019
Anamika Kumari,SUCI(C),39,Bihar,0,Post Graduate,24070,0,2019
Anand Kumar Jha,Akhil Bhartiya Mithila Party,39,Bihar,0,Post Graduate,189200,0,2019
Anand Kumar Maurya,Bahujan Azad Party,36,Bihar,0,Post Graduate,0,0,2019
Anand Pathak,Hind Samrajya Party,32,Bihar,1,Graduate,6850000,0,2019
Aniket Ranjan,IND,28,Bihar,6,Graduate,3768500,100000,2019
Anil Bharti,Rashtravadi Janata Party,49,Bihar,0,Post Graduate,13777000,0,2019
Anil Kumar,Jan Adhikar Party,47,Bihar,0,Graduate,4911000,50000,2019
Anil Kumar,Bharatiya Jan Kranti Dal (Democratic),58,Bihar,0,Graduate,0,0,2019
Anil Kumar,Jantantrik Vikas Party,46,Bihar,22,Graduate,162240912,13103750,2019
Anil Kumar Rai,Rashtriya Dal United,56,Bihar,3,Post Graduate,11457400,168000,2019
Anil Kumar Sah,IND,35,Bihar,3,Literate,543000,60000,2019
Anil Kumar Singh,Pragatishil Samajwadi Party (Lohia),66,Bihar,0,Doctorate,2778737,3008344,2019
Anil Kumar Tiwari,IND,51,Bihar,0,12th Pass,0,0,2019
Anil Kumar Verma,IND,55,Bihar,0,Others,5094000,0,2019
Anirudh Mehta,IND,54,Bihar,0,10th Pass,12617500,0,2019
Anirudh Prasad,BSP,54,Bihar,5,Graduate,79825395,22404267,2019
Anirudh Singh,AIFB,62,Bihar,0,Graduate,1210000,0,2019
Aravind Kumar Sharma,Bharatiya Jan Kranti Dal (Democratic),55,Bihar,0,10th Pass,0,0,2019
Arbind Kumar,Rajnaitik Vikalp Party,68,Bihar,1,Doctorate,912002858,1292562,2019
Arbind Kumar Sharma,Rashtriya Hind Sena,53,Bihar,0,Post Graduate,107900,0,2019
Arif Isain Husain,Janta Dal Rashtravadi,38,Bihar,0,Graduate,240000,0,2019
Arjun Ray,RJD,47,Bihar,2,Doctorate,18988281,1511335,2019
Arjun Singh,IND,46,Bihar,1,Graduate Professional,0,0,2019
Arun Kumar,Rashtriya Samta Party (Secular),60,Bihar,3,Doctorate,69473960,1115692,2019
Arvind Kumar,IND,39,Bihar,0,Post Graduate,41043115,12207247,2019
Arvind Kumar Pandey,IND,33,Bihar,0,Post Graduate,1521000,0,2019
Arvind Kumar Singh,IND,55,Bihar,0,Doctorate,8950750,0,2019
Arvind Paswan,IND,33,Bihar,0,12th Pass,0,0,2019
Asad Alam,IND,38,Bihar,0,Literate,564000,0,2019
Asha Devi,Aam Adhikar Morcha,25,Bihar,1,Literate,1628121,51000,2019
Ashok Baitha,IND,48,Bihar,10,10th Pass,816680,0,2019
Ashok Kumar,IND,42,Bihar,1,Graduate,2952708,100000,2019
Ashok Kumar Azad,Hindustani Awam Morcha (Secular),46,Bihar,0,12th Pass,0,0,2019
Ashok Kumar Gupta,IND,67,Bihar,0,Post Graduate,147248402,300000,2019
Ashok Kumar Paswan,IND,27,Bihar,0,12th Pass,407950,0,2019
Ashok Kumar Sah,IND,64,Bihar,2,10th Pass,6111400,0,2019
Ashok Kumar Singh,IND,45,Bihar,0,8th Pass,5636784,0,2019
Ashok Kumar Yadav,BJP,49,Bihar,1,Doctorate,0,0,2019
Ashwini Kumar Choubey,BJP,66,Bihar,3,Graduate,40183612,1350667,2019
Avinash Kumar,Bharatiya Bahujan Congress,27,Bihar,0,Graduate,996000,0,2019
Avinash Kumar,Peoples Party of India (Democratic),35,Bihar,0,Post Graduate,3717856,0,2019
Azimuddin,IND,75,Bihar,0,12th Pass,383500,0,2019
Bablu Gupta,IND,26,Bihar,1,10th Pass,0,0,2019
Baidyanath Prasad Mahto,JD(U),62,Bihar,4,10th Pass,17934888,2915945,2019
Balak Nath Sahni,Rashtriya mahan Gantantra Party,49,Bihar,0,Graduate,612000,0,2019
Balendra Das,Jai Prakash Janata Dal,47,Bihar,2,Post Graduate,1291243,120000,2019
Balmiki Paswan,Hindusthan Nirman Dal,60,Bihar,0,Graduate,12704335,1600,2019
Balmiki Prasad,BSP,41,Bihar,2,8th Pass,0,0,2019
Bandan Kumar Singh,IND,27,Bihar,0,10th Pass,603000,0,2019
Basant Singh,Bharatiya Jan Kranti Dal (Democratic),28,Bihar,0,10th Pass,2958991,0,2019
Basudeo Hazarika,IND,54,Bihar,0,8th Pass,10501023,2273000,2019
Basukinath Sah,Bharatiya Bahujan Congress,30,Bihar,0,5th Pass,4000,0,2019
Beena Devi W/O Ajit Kumar Ray,IND,34,Bihar,0,8th Pass,0,0,2019
Bharat Bhushan Pandey,Akhil Bharatiya Jan Sangh,45,Bihar,0,Doctorate,2217678,160000,2019
Bhim Kumar Gupta,Jammu & Kashmir National Panthers Party,41,Bihar,0,12th Pass,52000,0,2019
Bhisham Kumar Ray,Purvanchal Mahapanchayat,39,Bihar,0,Graduate,3345700,600000,2019
Bhola Ray,Suheldev Bhartiya Samaj Party,57,Bihar,0,Literate,194000,0,2019
Bhudeo Choudhary,Rashtriya Lok Samta Party,56,Bihar,3,Graduate,0,0,2019
Bindu Devi,Rashtriya Jansambhavna Party,48,Bihar,0,Literate,30529762,0,2019
Binod Kumar Bikrant,Peoples Party of India (Democratic),43,Bihar,0,Post Graduate,465000,0,2019
Binod Kumar Sahu,IND,50,Bihar,0,Graduate,7525000,0,2019
Bipin Kumar Singhwait,IND,29,Bihar,0,Graduate Professional,5582385,940000,2019
Bipin Nath Tiwari,Loktantrik Jan Swaraj Party,45,Bihar,0,Graduate,0,0,2019
Brahamdev Prasad,Shoshit Samaj Dal,60,Bihar,0,Post Graduate,3273000,0,2019
Braj Kishor Jha,AIFB,58,Bihar,0,Graduate,30910547,0,2019
Brajeshwar Prasad Singh,IND,55,Bihar,0,Graduate,24130030,300000,2019
Brijesh Kumar Kushwaha,Rashtriya Lok Samta Party,41,Bihar,5,12th Pass,144190332,24507384,2019
Chandan Singh,LJP,36,Bihar,2,Graduate,0,0,2019
Chandeshwar Prasad,JD(U),68,Bihar,3,10th Pass,139271693,0,2019
Chandra Prakash,IND,37,Bihar,0,Post Graduate,12502946,8500000,2019
Chandrika Prasad,IND,44,Bihar,0,Graduate,738000,40804,2019
Chandrika Roy,RJD,61,Bihar,3,Doctorate,96944980,1901831,2019
Chhedi Paswan,BJP,63,Bihar,4,Post Graduate,0,0,2019
Chhedi Ram,Bhartiya Mitra Party,40,Bihar,0,Literate,960000,0,2019
Chhote Lal Mahto,IND,42,Bihar,0,Literate,765000,0,2019
Chirag Kumar Paswan,LJP,37,Bihar,1,Graduate Professional,18466066,0,2019
Chiranjib Kumar,SHS,39,Bihar,0,12th Pass,27647098,7600000,2019
Choudhary Mahbub Ali Kaisar,LJP,52,Bihar,1,Graduate,0,0,2019
Dasai Chaudhary,NCP,67,Bihar,0,Graduate,18700047,900000,2019
Dayanand Rajwanshi,Moolniwasi Samaj Party,27,Bihar,0,Post Graduate,414000,0,2019
Deep Narayan Mandal,SHS,61,Bihar,0,Graduate,6064918,0,2019
Deepak Kumar,SUCI(C),39,Bihar,0,Others,2933495,0,2019
Deepak Yadav,BSP,42,Bihar,1,Graduate Professional,0,0,2019
Deva Kant Mishra Alias Munna Bhaiya,IND,44,Bihar,0,Graduate,10390000,360000,2019
Devendra Prasad Singh,AIFB,50,Bihar,0,Graduate,30585141,0,2019
Devendra Prasad Yadav,Samajwadi Janata Dal Democratic,65,Bihar,0,Graduate,11423806,0,2019
Devendra Rakesh,Bajjikanchal Vikas Party,69,Bihar,0,Post Graduate,96715000,290000,2019
Devendra Singh,Rashtriya Sarvjan Vikas Party,35,Bihar,1,12th Pass,0,0,2019
Dhaneshwar Mahto,Bhartiya Mitra Party,43,Bihar,1,Literate,31450000,2700000,2019
Dhanjit Singh,Voters Party International,43,Bihar,4,12th Pass,5500000,0,2019
