state,constituency,candidate,gender,age,category,party,postal_votes,total_votes_received,total_votes_polled,over_total_electors_in_constituency_pct,over_total_votes_polled_in_constituency_pct,rank,year
Andhra Pradesh,Anakapalle,DR. THUMMAPALA HARI SHANKAR,MALE,35,General,Independent,9.0,1576.0,1299097.0,0.1213150365215222,,13,2024
Andhra Pradesh,Anakapalle,JUNNURI J SRINIVAS,MALE,54,General,Independent,6.0,1201.0,1299097.0,0.0924488317654493,,14,2024
Andhra Pradesh,Anakapalle,APPALANAIDU TUMMAGUNTA,MALE,42,General,Independent,7.0,1062.0,1299097.0,0.0817490918691983,,15,2024
Andhra Pradesh,Kakinada,TANGELLA UDAY SRINIVAS (TEA TIME UDAY),MALE,38,General,Janasena Party,10728.0,729699.0,1312583.0,55.59259871566217,,1,2024
Andhra Pradesh,Kakinada,CHALAMALASETTY SUNIL,MALE,54,General,Yuvajana Sramika Rythu Congress Party,5020.0,500208.0,1312583.0,38.10867579421644,,2,2024
Andhra Pradesh,Kakinada,MALLIPUDI MANGAPATI PALLAM RAJU,MALE,56,General,Indian National Congress,851.0,21109.0,1312583.0,1.608203062206352,,3,2024
Andhra Pradesh,Kakinada,UDAY,MALE,38,General,Navarang Congress Party,125.0,15703.0,1312583.0,1.1963433931416143,,4,2024
Andhra Pradesh,Kakinada,KANDREGULA NARASIMHAM,MALE,55,General,Bahujan Samaj Party,63.0,11979.0,1312583.0,0.9126280014292428,,5,2024
Andhra Pradesh,Kakinada,DR ANUSHA YADAV,FEMALE,25,General,Bharatha Chaitanya Yuvajana Party,36.0,9854.0,1312583.0,0.7507334774258084,,6,2024
Andhra Pradesh,Kakinada,TANGELLA SRINIVASU,MALE,32,General,Jatiya Jana Sena Party,43.0,6559.0,1312583.0,0.4997017331475419,,7,2024
Andhra Pradesh,Kakinada,YEDIDA VARA PRASAD KUMAR,MALE,55,General,Republican Party of India (A),3.0,3927.0,1312583.0,0.2991810803583468,,8,2024
Andhra Pradesh,Kakinada,BUGATHA BANGARRAO,MALE,63,General,Communist Party of India (Marxist-Leninist) (Liberation),7.0,2823.0,1312583.0,0.2150721135349155,,9,2024
Andhra Pradesh,Kakinada,SUDHA VEERA GANESH,MALE,33,General,Independent,2.0,2647.0,1312583.0,0.2016634376645134,,10,2024
Andhra Pradesh,Kakinada,BHAVANI SANKAR PRASAD MERLA,MALE,64,General,Independent,6.0,1969.0,1312583.0,0.1500095613001235,,11,2024
Andhra Pradesh,Kakinada,YENUGUPALLI KRISHNA,MALE,44,General,Jaibhim Rao Bharat Party,18.0,1780.0,1312583.0,0.1356104718711121,,12,2024
Andhra Pradesh,Kakinada,BODDETI APPARAO,MALE,31,General,Independent,,1687.0,1312583.0,0.1285252056441383,,13,2024
Andhra Pradesh,Kakinada,NEELAKANTAM DONAM,MALE,52,General,Independent,11.0,1412.0,1312583.0,0.107574149596635,,14,2024
Andhra Pradesh,Kakinada,PASUPULETI S.V.S.BHUSHANAM,MALE,53,General,Independent,5.0,1227.0,1312583.0,0.0934798028010419,,15,2024
Andhra Pradesh,Amalapuram (SC),G M HARISH (BALAYOGI),MALE,33,Scheduled Caste,Telugu Desam,10832.0,796981.0,1287588.0,61.89720624920394,,1,2024
Andhra Pradesh,Amalapuram (SC),RAPAKA VARAPRASADA RAO,MALE,65,Scheduled Caste,Yuvajana Sramika Rythu Congress Party,4423.0,454785.0,1287588.0,35.32069264392026,,2,2024
Andhra Pradesh,Amalapuram (SC),GOUTHAM JANGA,MALE,54,Scheduled Caste,Indian National Congress,559.0,15082.0,1287588.0,1.171337415384424,,3,2024
Andhra Pradesh,Amalapuram (SC),DORABABU YALLA,MALE,59,Scheduled Caste,Bahujan Samaj Party,186.0,5388.0,1287588.0,0.4184568355716269,,4,2024
Andhra Pradesh,Amalapuram (SC),KATRU NAGA BABU,MALE,30,Scheduled Caste,Telugu Nava Garjana Party,5.0,3741.0,1287588.0,0.2905432483061352,,5,2024
Andhra Pradesh,Amalapuram (SC),VADDI LALITH KUMAR,MALE,64,Scheduled Caste,Independent,3.0,2977.0,1287588.0,0.2312074980506186,,6,2024
Andhra Pradesh,Amalapuram (SC),MAKEY DAVY PRASAD,MALE,71,Scheduled Caste,Independent,7.0,2111.0,1287588.0,0.1639499591484232,,7,2024
Andhra Pradesh,Amalapuram (SC),GUDE VENKATESWARULU,MALE,51,Scheduled Caste,Independent,4.0,1745.0,1287588.0,0.1355247175338695,,8,2024
Andhra Pradesh,Amalapuram (SC),RAMESH JILLELLA,MALE,28,Scheduled Caste,Jatiya Jana Sena Party,6.0,872.0,1287588.0,0.0677235264696471,,9,2024
Andhra Pradesh,Amalapuram (SC),YALANGI RAMESH,MALE,61,Scheduled Caste,Jaibhim Rao Bharat Party,2.0,740.0,1287588.0,0.0574717999857097,,10,2024
Andhra Pradesh,Amalapuram (SC),MATHA KRISHNA,MALE,39,Scheduled Caste,Pyramid Party of India,1.0,719.0,1287588.0,0.0558408434996287,,12,2024
Andhra Pradesh,Amalapuram (SC),GIDDI JNANA PRAKASA RAO,MALE,62,Scheduled Caste,Republican Party of India,9.0,726.0,1287588.0,0.0563844956616557,,11,2024
Andhra Pradesh,Amalapuram (SC),YADLA RAJESH,MALE,32,Scheduled Caste,Liberation Congress Party,7.0,635.0,1287588.0,0.0493170175553049,,13,2024
Andhra Pradesh,Amalapuram (SC),KAPA KALYAN,MALE,47,Scheduled Caste,Republican Party of India (A),2.0,581.0,1287588.0,0.0451231294482396,,14,2024
Andhra Pradesh,Amalapuram (SC),PATHURI RAMESH,MALE,39,Scheduled Caste,Peoples Party of India (Democratic),3.0,505.0,1287588.0,0.0392206202605181,,15,2024
Andhra Pradesh,Rajahmundry,DAGGUBATI PURANDHESHWARI,FEMALE,67,General,Bharatiya Janata Party,7874.0,726515.0,1300862.0,55.84873722193437,,1,2024
Andhra Pradesh,Rajahmundry,DR. GUDURI SRINIVAS,MALE,60,General,Yuvajana Sramika Rythu Congress Party,4204.0,487376.0,1300862.0,37.46561895112625,,2,2024
Andhra Pradesh,Rajahmundry,GIDUGU RUDRARAJU,MALE,55,General,Indian National Congress,1067.0,32508.0,1300862.0,2.498958382979901,,3,2024
Andhra Pradesh,Rajahmundry,GANESWARA RAO PARAMATA,MALE,62,General,Bahujan Samaj Party,132.0,20409.0,1300862.0,1.5688827869520363,,4,2024
Andhra Pradesh,Rajahmundry,BATTULA BALARAMAKRISHNA,MALE,31,General,Navarang Congress Party,78.0,17008.0,1300862.0,1.3074407585124326,,5,2024
Andhra Pradesh,Rajahmundry,SALOPANTULA RAGHAVENDRA RAO,MALE,50,General,Independent,17.0,3278.0,1300862.0,0.2519867595486685,,6,2024
Andhra Pradesh,Rajahmundry,DR. MEDISI RATNARAO ALIAS VINAY,MALE,45,General,Independent,6.0,3115.0,1300862.0,0.2394566064655589,,7,2024
Andhra Pradesh,Rajahmundry,MOHANARAO SINGULURI,MALE,35,General,Jai Bharat National Party,15.0,2833.0,1300862.0,0.2177786729107315,,8,2024
Andhra Pradesh,Rajahmundry,MEDA SRINIVASA RAO,MALE,54,General,Rashtriya Praja Congress (Secular),7.0,2429.0,1300862.0,0.1867223425697729,,9,2024
Andhra Pradesh,Rajahmundry,BOMMANABOINA VSR MURTHY,MALE,67,General,Independent,6.0,2179.0,1300862.0,0.1675043163686847,,10,2024
Andhra Pradesh,Rajahmundry,BHANU CHANDAR KURUVELLA,MALE,39,General,Independent,3.0,1958.0,1300862.0,0.1505155812069228,,11,2024
Andhra Pradesh,Rajahmundry,JALLI BALA NAVEENA,FEMALE,43,General,Independent,4.0,1254.0,1300862.0,0.0963976194246584,,12,2024
Andhra Pradesh,Narsapuram,BHUPATHI RAJU SRINIVASA VARMA (B.J.P.VARMA),MALE,56,General,Bharatiya Janata Party,7961.0,707343.0,1223317.0,57.82172568516582,,1,2024
Andhra Pradesh,Narsapuram,UMABALA GUDURI,FEMALE,57,General,Yuvajana Sramika Rythu Congress Party,4504.0,430541.0,1223317.0,35.194557093541576,,2,2024
Andhra Pradesh,Narsapuram,K.B.R.NAIDU,MALE,64,General,Indian National Congress,915.0,35213.0,1223317.0,2.878485298577556,,3,2024
Andhra Pradesh,Narsapuram,PRASANNA KUMAR UNDURTHI,MALE,33,General,Independent,14.0,6364.0,1223317.0,0.5202249294336627,,4,2024
Andhra Pradesh,Narsapuram,MEDAPATI VENKATA VARAHALA REDDY,MALE,49,General,Independent,3.0,5969.0,1223317.0,0.4879356699857846,,6,2024
Andhra Pradesh,Narsapuram,SIRRA RAJU,MALE,56,General,Bahujan Samaj Party,69.0,6014.0,1223317.0,0.4916141932140238,,5,2024
Andhra Pradesh,Narsapuram,BALAGAM NAYAKAR,MALE,51,General,Independent,8.0,5240.0,1223317.0,0.4283435936883081,,7,2024
Andhra Pradesh,Narsapuram,NALLI RAJESH,MALE,41,General,Independent,,4684.0,1223317.0,0.382893395579396,,8,2024
Andhra Pradesh,Narsapuram,KETHA SREENU,MALE,43,General,Independent,5.0,3145.0,1223317.0,0.2570879011736124,,9,2024
Andhra Pradesh,Narsapuram,OLETY NAGENDRA KRISHNA,MALE,55,General,Jaibhim Rao Bharat Party,4.0,3116.0,1223317.0,0.2547172973154137,,10,2024
Andhra Pradesh,Narsapuram,ADDEPALLI VEERA VENKAT SUBBA RAO,MALE,36,General,Independent,2.0,2783.0,1223317.0,0.227496225426443,,11,2024
Andhra Pradesh,Narsapuram,ANAND CHANDULAL JASTI,MALE,68,General,Independent,,2726.0,1223317.0,0.2228367626706732,,12,2024
Andhra Pradesh,Narsapuram,GANJI PURNIMA,FEMALE,41,General,Republican Party of India (A),4.0,1649.0,1223317.0,0.1347974400748129,,13,2024
Andhra Pradesh,Narsapuram,GEDALA LAXMANA RAO,MALE,47,General,Independent,2.0,1527.0,1223317.0,0.1248245548782531,,14,2024
Andhra Pradesh,Narsapuram,ADDANKI DORABABU,MALE,54,General,Independent,5.0,1393.0,1223317.0,0.1138707301541628,,15,2024
Andhra Pradesh,Narsapuram,GOTTUMUKKALA SHIVAJI,MALE,53,General,Independent,6.0,1384.0,1223317.0,0.1131350255085149,,16,2024
Andhra Pradesh,Narsapuram,ADINARAYANA DUPPANAPUDI,MALE,46,General,Independent,5.0,1007.0,1223317.0,0.0823171753519324,,17,2024
Andhra Pradesh,Narsapuram,MANNE LEELA RAMA NARENDRA,MALE,38,General,Pyramid Party of India,8.0,930.0,1223317.0,0.0760228133836119,,18,2024
Andhra Pradesh,Narsapuram,RAMA DURGA PRASAD THOLETI,MALE,36,General,Independent,1.0,920.0,1223317.0,0.0752053637773365,,19,2024
Andhra Pradesh,Narsapuram,RUKHMINI,FEMALE,67,General,Independent,3.0,686.0,1223317.0,0.0560770429904922,,20,2024
Andhra Pradesh,Narsapuram,ADABALA SIVA,MALE,40,General,Independent,1.0,683.0,1223317.0,0.0558318081086096,,21,2024
Andhra Pradesh,Eluru,PUTTA MAHESH KUMAR,MALE,39,General,Telugu Desam,8707.0,746351.0,1359534.0,54.89756048763768,,1,2024
Andhra Pradesh,Eluru,KARUMURI SUNIL KUMAR,MALE,33,General,Yuvajana Sramika Rythu Congress Party,5176.0,564494.0,1359534.0,41.52113886081554,,2,2024
Andhra Pradesh,Eluru,KAVURI LAVANYA,FEMALE,47,General,Indian National Congress,1006.0,20826.0,1359534.0,1.531848412764962,,3,2024
Andhra Pradesh,Eluru,AJAY BABU BODA,MALE,32,General,Navarang Congress Party,13.0,12210.0,1359534.0,0.8981018496043497,,4,2024
Andhra Pradesh,Eluru,NITTA AKHILA DHARANI PAL,MALE,65,General,Bahujan Samaj Party,68.0,6732.0,1359534.0,0.4951696684305063,,5,2024
Andhra Pradesh,Eluru,BOKINALA KOTESWARA RAO,MALE,42,General,Independent,10.0,2263.0,1359534.0,0.1664540938292091,,6,2024
Andhra Pradesh,Eluru,RUDRAPAKA RATNA RAO (R.R.R),MALE,70,General,Andhra Rastra Praja Samithi,3.0,1526.0,1359534.0,0.1122443425467844,,7,2024
Andhra Pradesh,Eluru,KANDAVALLI JEEVA DEVA DAYAKAR,MALE,56,General,Independent,8.0,1180.0,1359534.0,0.0867944457439093,,8,2024
Andhra Pradesh,Eluru,AGASTEEN KOMMINA,MALE,41,General,Independent,3.0,1004.0,1359534.0,0.0738488334973601,,9,2024
Andhra Pradesh,Eluru,DR. MENDEM SANTHOSH KUMAR (PEDDA BABULU),MALE,49,General,Liberation Congress Party,9.0,786.0,1359534.0,0.057813927419248,,10,2024
Andhra Pradesh,Eluru,RAJESWARA RAO KONDRU,MALE,44,General,Bharatheeya Jawan Kisan Party,3.0,732.0,1359534.0,0.0538419782072386,,11,2024
Andhra Pradesh,Eluru,GODUGUPATI VEERA RAGHAVULU,MALE,51,General,Pyramid Party of India,5.0,715.0,1359534.0,0.052591549751606,,12,2024
Andhra Pradesh,Eluru,BYRABOYINA MALYADRI,MALE,55,General,Bharatha Chaitanya Yuvajana Party,10.0,715.0,1359534.0,0.052591549751606,,12,2024
Andhra Pradesh,Machilipatnam,BALASHOWRY VALLABHANENI,MALE,55,General,Janasena Party,12290.0,724439.0,1299878.0,55.73130709189632,,1,2024
Andhra Pradesh,Machilipatnam,SIMHADRI CHANDRA SEKHAR RAO,MALE,70,General,Yuvajana Sramika Rythu Congress Party,6049.0,501260.0,1299878.0,38.56208044139527,,2,2024
Andhra Pradesh,Machilipatnam,GOLLU KRISHNA,MALE,60,General,Indian National Congress,695.0,31825.0,1299878.0,2.448306687242957,,3,2024
Andhra Pradesh,Machilipatnam,BAAL SHOURI CHODABATHINA,MALE,66,General,Jatiya Jana Sena Party,623.0,11141.0,1299878.0,0.8570804337022397,,4,2024
